0.9996825707910237,0.9996825707910237,0.9996825707910237,0.9996825707910237,0.9996825707910237,0.9996825707910237,0.9996825707910237
0.9996649243103908,0.999525829933616,0.9984724214090805,0.9964271578917862,0.9952414659273535,0.9948250317642656,0.99469625365642
0.999647098144243,0.9993675202603234,0.9972520492104624,0.9931586548006227,0.9907946846084819,0.9899655822554072,0.9897092901063113
0.9996290895340663,0.999207618101861,0.9960213254300233,0.9898769945252885,0.9863422191372573,0.9851042215220177,0.9847216800594039
0.9996108956645916,0.9990460993104491,0.9947801191574251,0.9865821097539872,0.9818840618126935,0.9802409488216295,0.9797334234343953
0.9995925135849718,0.9988829392476591,0.9935282972929472,0.9832739328555005,0.9774202049300073,0.9753757634117403,0.9747445201499747
0.9995739404998255,0.9987181127718918,0.992265724502222,0.9799523958793672,0.9729506407806514,0.970508664549811,0.9697549701248225
0.9995551733536343,0.9985515942254657,0.990992263169862,0.9766174305561105,0.9684753616523527,0.9656396514932677,0.9647647732776086
0.9995362090889568,0.9983833574213101,0.9897077733519545,0.9732689682975079,0.9639943598291472,0.9607687234995014,0.959773929526994
0.9995170445837857,0.9982133756292436,0.9884121127273806,0.9699069401969138,0.9595076275914156,0.9558958798258689,0.9547824387916297
0.9994976766498346,0.9980416215618185,0.9871051365479405,0.9665312770296267,0.9550151572159207,0.9510211197296918,0.9497903009901557
0.999478102030769,0.9978680673597282,0.9857866975872351,0.96314190925331,0.9505169409758416,0.9461444424682594,0.944797516041202
0.999458317400382,0.9976926845767476,0.9844566460882851,0.959738767008462,0.9460129711408124,0.9412658472988253,0.9398040838633864
0.9994383193607104,0.9975154441641978,0.9831148297098384,0.9563217801189383,0.9415032399769571,0.9363853334786113,0.934810004375316
0.9994181044400878,0.9973363164549147,0.9817610934713368,0.9528908780925273,0.9369877397469271,0.9315029002648058,0.9298152774955852
0.999397669091137,0.9971552711467019,0.9803952796964992,0.9494459901215799,0.9324664627099368,0.9266185469145642,0.9248199031427763
0.9993770096886946,0.9969722772852505,0.9790172279554872,0.9459870450836925,0.9279394011218015,0.921732272685011,0.9198238812354582
0.9993561225276635,0.9967873032465043,0.9776267750056014,0.9425139715424469,0.9234065472349741,0.9168440768332363,0.9148272116921864
0.999335003820805,0.9966003167184501,0.9762237547304863,0.9390266977482102,0.9188678932985807,0.9119539586163014,0.9098298944315023
0.9993136496964419,0.9964112846823093,0.9748079980777752,0.935525151638985,0.9143234315584606,0.9070619172912331,0.9048319293719326
0.9992920561960976,0.9962201733931123,0.9733793329951517,0.932009260841327,0.9097731542572004,0.9021679521150304,0.899833316431988
0.9992702192720472,0.996026948359626,0.9719375843647694,0.9284789526713161,0.905217053634173,0.8972720623446594,0.8948340555301643
0.9992481347847889,0.9958315743236106,0.9704825739359907,0.9249341541355919,0.9006551219255755,0.8923742472370568,0.8898341465849395
0.9992257985004263,0.9956340152383854,0.9690141202563848,0.9213747919324473,0.8960873513644646,0.8874745060491285,0.8848335895147753
0.9992032060879676,0.9954342342466682,0.9675320386009453,0.9178007924529907,0.8915137341807966,0.8825728380377516,0.879832384238114
0.9991803531165186,0.9952321936576651,0.9660361408994723,0.914212081782366,0.8869342626014632,0.8776692424597732,0.8748305306733796
0.999157235052391,0.9950278549233751,0.9645262356620573,0.9106085857010383,0.8823489288503307,0.8727637185720113,0.8698280287389752
0.999133847256102,0.9948211786140887,0.963002127902627,0.9069902296861497,0.8777577251482775,0.8678562656312555,0.8648248783532844
0.999110184979272,0.9946121243930358,0.96146361906048,0.9033569389129352,0.8731606437132314,0.8629468828942667,0.8598210794346668
0.9990862433614075,0.9944006509901553,0.9599105069197623,0.8997086382562107,0.8685576767602088,0.858035569617777,0.8548166319014615
0.9990620174265757,0.9941867161749491,0.9583425855268177,0.8960452522919267,0.8639488165013517,0.8531223250584918,0.8498115356719813
0.9990375020799552,0.9939702767283861,0.9567596451053495,0.8923667052987928,0.8593340551459672,0.8482071484730876,0.8448057906645148
0.9990126921042642,0.9937512884138102,0.9551614719693343,0.8886729212599714,0.8547133849005648,0.8432900391182153,0.8397993967973232
0.9989875821560597,0.9935297059468163,0.9535478484336078,0.8849638238648424,0.8500867979688957,0.838370996250497,0.8347923539886403
0.9989621667619002,0.993305482964053,0.9519185527220747,0.8812393365108397,0.8454542865519907,0.83345001912653,0.8297846621566702
0.9989364403143666,0.9930785719908977,0.9502733588734426,0.8774993823053616,0.8408158428481989,0.8285271070028835,0.8247763212195858
0.9989103970679419,0.9928489244079702,0.9486120366444376,0.8737438840677507,0.8361714590532274,0.8236022591361014,0.8197673310955272
0.9988840311347295,0.9926164904164235,0.9469343514103977,0.869972764331355,0.8315211273601786,0.8186754747827025,0.8147576917026006
0.9988573364800162,0.9923812190019633,0.9452400640631818,0.8661859453456565,0.8268648399595897,0.8137467531991787,0.8097474029588748
0.9988303069176692,0.9921430578975492,0.9435289309063112,0.8623833490784792,0.8222025890394717,0.8088160936419976,0.8047364647823809
0.9988029361053545,0.9919019535447057,0.9418007035472534,0.8585648972182751,0.8175343667853499,0.803883495367602,0.7997248770911097
